0,20
1,30
2,2
3,34
4,0
5,6
6,36
7,9
8,7
9,32
10,35
11,23
12,14
13,33
14,7
15,23
16,9
17,34
18,14
19,5
20,1
21,39
22,17
23,4
24,30
25,37
26,37
27,31
28,33
29,35
30,16
31,11
32,9
33,26
34,21
35,9
36,32
37,38
38,6
39,18
40,17
41,39
42,29
43,11
44,16
45,25
46,31
47,23
48,5
49,38
50,13
51,20
52,15
53,38
54,9
55,21
56,9
57,5
58,17
59,39
60,12
61,18
62,11
63,32
64,17
65,8
66,14
67,25
68,25
69,22
70,0
71,36
72,3
73,17
74,25
75,16
76,1
77,33
78,3
79,33
80,23
81,24
82,37
83,29
84,24
85,39
86,18
87,9
88,23
89,27
90,27
91,18
92,24
93,21
94,6
95,32
96,33
97,7
98,24
99,29
100,8
101,17
102,30
103,35
104,34
105,28
106,28
107,26
108,20
109,22
110,33
111,25
112,34
113,36
114,15
115,37
116,2
117,6
118,34
119,37
120,28
121,11
122,29
123,29
124,32
125,29
126,27
127,9
128,36
129,0
130,32
131,9
132,1
133,12
134,29
135,19
136,9
137,2
138,34
139,39
140,23
141,20
142,19
143,19
144,10
145,12
146,10
147,39
148,23
149,38
150,21
151,11
152,27
153,2
154,35
155,12
156,10
157,9
158,24
159,5
160,39
161,17
162,26
163,18
164,8
165,35
166,0
167,16
168,36
169,2
170,6
171,33
172,4
173,14
174,31
175,27
176,12
177,6
178,8
179,8
180,13
181,21
182,13
183,24
184,32
185,19
186,10
187,2
188,32
189,35
190,24
191,26
192,37
193,37
194,2
195,28
196,33
197,34
198,27
199,38
200,24
201,21
202,13
203,4
204,1
205,33
206,0
207,29
208,35
209,21
210,30
211,35
212,14
213,21
214,15
215,0
216,0
217,34
218,30
219,3
220,0
221,9
222,7
223,26
224,26
225,16
226,35
227,18
228,23
229,29
230,2
231,33
232,8
233,33
234,11
235,37
236,32
237,26
238,27
239,29
240,4
241,30
242,15
243,29
244,23
245,19
246,24
247,7
248,30
249,11
250,11
251,21
252,36
253,29
254,25
255,35
256,3
257,7
258,10
259,24
260,0
261,15
262,1
263,6
264,9
265,25
266,11
267,15
268,22
269,34
270,10
271,7
272,2
273,20
274,33
275,33
276,28
277,10
278,11
279,9
280,38
281,27
282,36
283,33
284,17
285,35
286,35
287,23
288,11
289,21
290,26
291,12
292,14
293,13
294,20
295,15
296,30
297,1
298,10
299,7
300,39
301,32
302,26
303,32
304,9
305,27
306,5
307,28
308,9
309,32
310,28
311,27
312,37
313,37
314,30
315,13
316,19
317,25
318,31
319,28
320,38
321,14
322,8
323,23
324,7
325,11
326,32
327,17
328,4
329,6
330,12
331,33
332,15
333,31
334,32
335,10
336,14
337,31
338,18
339,26
340,2
341,15
342,15
343,39
344,30
345,37
346,12
347,5
348,30
349,9
350,3
351,29
352,1
353,38
354,16
355,32
356,37
357,21
358,23
359,33
360,6
361,27
362,12
363,8
364,18
365,10
366,7
367,18
368,4
369,37
370,2
371,14
372,27
373,28
374,32
375,18
376,14
377,0
378,19
379,20
380,38
381,8
382,2
383,22
384,16
385,18
386,30
387,24
388,29
389,14
390,31
391,25
392,0
393,36
394,15
395,8
396,12
397,30
398,11
399,20
400,39
401,39
402,10
403,12
404,7
405,3
406,19
407,1
408,16
409,0
410,23
411,15
412,23
413,34
414,8
415,10
416,30
417,5
418,13
419,38
420,11
421,11
422,11
423,6
424,15
425,13
426,17
427,38
428,25
429,14
430,16
431,36
432,12
433,4
434,29
435,25
436,12
437,39
438,13
439,14
440,8
441,20
442,36
443,17
444,12
445,35
446,25
447,23
448,23
449,35
450,2
451,3
452,11
453,8
454,7
455,37
456,6
457,19
458,5
459,22
460,20
461,0
462,26
463,31
464,31
465,21
466,16
467,33
468,12
469,6
470,33
471,15
472,3
473,5
474,29
475,7
476,27
477,6
478,34
479,0
480,39
481,25
482,24
483,14
484,25
485,17
486,23
487,0
488,26
489,33
490,16
491,11
492,3
493,14
494,30
495,15
496,35
497,24
498,31
499,23
500,13
501,34
502,26
503,6
504,28
505,17
506,39
507,5
508,22
509,17
510,37
511,9
512,11
513,26
514,28
515,1
516,17
517,33
518,8
519,21
520,30
521,20
522,14
523,25
524,8
525,38
526,30
527,9
528,36
529,8
530,13
531,0
532,25
533,16
534,30
535,17
536,16
537,19
538,21
539,6
540,3
541,6
542,24
543,14
544,23
545,10
546,18
547,24
548,15
549,22
550,20
551,14
552,30
553,14
554,2
555,30
556,33
557,17
558,0
559,18
560,15
561,25
562,7
563,23
564,21
565,36
566,1
567,26
568,18
569,31
570,4
571,38
572,28
573,9
574,22
575,35
576,38
577,29
578,5
579,8
580,23
581,10
582,33
583,1
584,7
585,37
586,17
587,19
588,0
589,22
590,7
591,36
592,31
593,0
594,33
595,0
596,13
597,9
598,37
599,23
600,23
601,1
602,24
603,18
604,30
605,32
606,35
607,27
608,12
609,24
610,34
611,28
612,28
613,10
614,34
615,16
616,12
617,20
618,15
619,15
620,10
621,0
622,31
623,29
624,24
625,7
626,39
627,17
628,21
629,36
630,23
631,18
632,34
633,14
634,28
635,37
636,37
637,5
638,19
639,28
640,21
641,38
642,5
643,1
644,12
645,1
646,35
647,17
648,26
649,8
650,39
651,19
652,19
653,34
654,36
655,39
656,23
657,37
658,4
659,19
660,33
661,17
662,28
663,1
664,15
665,9
666,13
667,29
668,6
669,13
670,18
671,9
672,38
673,19
674,1
675,19
676,25
677,21
678,0
679,15
680,4
681,35
682,38
683,22
684,7
685,25
686,11
687,0
688,39
689,11
690,28
691,37
692,13
693,12
694,7
695,39
696,19
697,31
698,7
699,19
700,2
701,20
702,37
703,7
704,35
705,12
706,19
707,37
708,8
709,32
710,38
711,5
712,30
713,11
714,7
715,25
716,2
717,33
718,14
719,34
720,13
721,7
722,37
723,25
724,29
725,25
726,4
727,15
728,25
729,26
730,13
731,5
732,32
733,38
734,14
735,16
736,23
737,28
738,23
739,4
740,29
741,7
742,39
743,17
744,21
745,4
746,32
747,35
748,0
749,37
750,11
751,35
752,20
753,12
754,33
755,3
756,37
757,19
758,23
759,31
760,5
761,0
762,13
763,23
764,35
765,39
766,35
767,9
768,6
769,15
770,32
771,35
772,29
773,14
774,9
775,30
776,36
777,16
778,11
779,6
780,4
781,3
782,21
783,29
784,0
785,30
786,12
787,32
788,0
789,8
790,4
791,10
792,4
793,12
794,32
795,20
796,7
797,26
798,7
799,6
800,29
801,33
802,3
803,31
804,2
805,17
806,31
807,39
808,16
809,37
810,20
811,30
812,36
813,37
814,24
815,38
816,22
817,1
818,12
819,19
820,12
821,18
822,0
823,11
824,10
825,11
826,37
827,25
828,39
829,36
830,14
831,3
832,15
833,39
834,28
835,11
836,0
837,35
838,37
839,18
840,12
841,22
842,32
843,0
844,19
845,32
846,32
847,1
848,9
849,10
850,3
851,9
852,35
853,29
854,21
855,16
856,33
857,15
858,30
859,9
860,1
861,25
862,20
863,12
864,32
865,12
866,6
867,19
868,13
869,33
870,39
871,26
872,20
873,39
874,27
875,16
876,36
