0,22
1,38
2,33
3,0
4,29
5,18
6,11
7,4
8,37
9,35
10,19
11,37
12,0
13,11
14,23
15,14
16,2
17,39
18,15
19,15
20,2
21,11
22,24
23,2
24,37
25,7
26,6
27,2
28,24
29,34
30,30
31,0
32,10
33,29
34,21
35,16
36,13
37,3
38,8
39,8
40,15
41,4
42,33
43,32
44,33
45,1
46,19
47,20
48,19
49,1
50,19
51,31
52,9
53,34
54,27
55,34
56,15
57,36
58,19
59,26
60,28
61,31
62,22
63,0
64,22
65,20
66,23
67,9
68,26
69,17
70,14
71,14
72,13
73,6
74,34
75,22
76,13
77,21
78,20
79,23
80,5
81,23
82,14
83,19
84,25
85,0
86,31
87,39
88,14
89,12
90,37
91,15
92,5
93,20
94,29
95,37
96,20
97,1
98,25
99,25
